"id";"name";"abv";"breweryId";"beerstyleId"
"87732";"11/5";"13.0";"20634";"126"
"87735";"StormBock (2002)";"9.0";"2245";"423"
"87738";"Foret Du Centre Medium Toasted";"19.0";"2813";"207"
"87741";"Imperial Red Ale";"9.0";"108786";"384"
"87744";"La Trappe Quadrupel Oak Aged Batch #9";"10.0";"110";"78"
"87747";"Foret Du Centre Light Toasted";"19.0";"2813";"207"
"87750";"Foret De Troncais Medium Toasted";"19.0";"2813";"207"
"87753";"Jubelbok";"6.0";"134104";"162"
"87756";"Ceci N'est Pas Un Barley Wine";"10.0";"19086";"138"
"87759";"Trippel Black IPA";"8.0";"281393";"105"
"87762";"Pannepot Grand Reserva (2005)";"10.0";"433";"165"
"87765";"Go B*CK Yourself! (2017)";"8.0";"78699";"69"
"87768";"DDH Pale Ale";"5.0";"108786";"195"
"87771";"Saison";"5.0";"108786";"153"
"87774";"Speciaal Blond";"7.0";"20631";"66"
"87777";"Matured Oak Bock";"8.0";"31406";"162"
"87780";"Stille Nacht (2011)";"12.0";"272";"126"
"87783";"Neuzebier Petrol Imm 2016 Bruin";"0.0";"128476";"45"
"87786";"Val-Dieu Blonde (2016)";"6.0";"175";"72"
"87789";"Chicxulub";"5.0";"127825";"108"
"87792";"ULBE";"6.0";"278481";"72"
"87795";"Zondag";"6.0";"300859";"66"
"87798";"Straffe Hendrik Heritage (2011)";"11.0";"430";"597"
"87801";"Gorinchems Tripel";"9.0";"285244";"45"
"87804";"Rosita Woll";"7.0";"22352";"438"
"87807";"Gorinchem Bruin Bier";"8.0";"7778";"351"
"87810";"Saison Rouge";"6.0";"299831";"153"
"87813";"Saison Blonde/Bionda";"5.0";"32015";"153"
"87816";"Bianca";"5.0";"10092";"66"
"87819";"Gasthuistripel";"8.0";"63374";"45"
"87822";"Japke";"5.0";"176025";"739"
"87825";"RODAUNer Strizzi";"4.0";"329785";"321"
"87828";"Gorinchem Blond Bier";"0.0";"7778";"66"
"87831";"Italiana";"5.0";"10092";"66"
"87834";"Sibyl";"4.0";"217782";"72"
"87837";"Cornelis Triple";"7.0";"133044";"285"
"87840";"Wiener Bubi";"4.0";"371068";"321"
"87843";"Vogue Vienna";"5.0";"325606";"321"
"87846";"Glossner Hefe-Weiss'";"5.0";"15571";"129"
"87849";"Hippoliet Blond";"6.0";"10074";"66"
"87852";"Nohoplimit";"8.0";"52957";"117"
"87855";"Jillz Orange";"5.0";"251900";"303"
"87858";"Tourtel Twist Agrume";"0.0";"203";"114"
"87861";"Altenmünster Maibock Hell";"7.0";"4674";"288"
"87864";"Golden Ale";"6.0";"10092";"285"
"87867";"Vossen met de Meynen Duchenne Hero";"6.0";"407228";"45"
"87870";"Galaxian IPA";"7.0";"82499";"120"
"87873";"Zlatý Bažant Medový Porter";"6.0";"5721";"87"
"87876";"American Pale Ale";"5.0";"325606";"195"
"87879";"Grand Cru";"9.0";"6356";"45"
"87882";"Embrasse Special Edition";"9.0";"428";"126"
"87885";"Vossen met de Meynen Six O Six";"6.0";"407228";"174"
"87888";"Witkap Pater Dubbel (1989)";"0.0";"294";"174"
"87891";"Dr. Caligari";"6.0";"6356";"27"
"87894";"Arkkitehti Black IPA";"6.0";"34204";"105"
"87897";"Malice";"6.0";"37851";"567"
"87900";"Rye Volution";"8.0";"6356";"369"
"87903";"Une Belle Histoire";"5.0";"2390";"87"
"87906";"Baby Snake";"5.0";"6356";"171"
"87909";"Noorderbierke";"8.0";"17672";"96"
"87912";"Ostensche Strever";"7.0";"257924";"45"
"87915";"Jubileum Keyte";"6.0";"187908";"42"
"87918";"Pour André";"8.0";"9601";"45"
"87921";"Vogue Helles Bio";"5.0";"325606";"387"
"87924";"Ищу Человека (Red Edition)";"5.0";"29772";"366"
"87927";"421";"4.0";"16770";"276"
"87930";"GBG Beer Week 2018";"5.0";"1958";"679"
"87933";"Nen Trapper";"7.0";"269956";"72"
"87936";"Reclaimed Madness";"4.0";"330571";"102"
"87939";"Tank Zeven";"6.0";"85967";"153"
"87942";"Escort Deluxe 2017 (Belgian Owl Oak Aged)";"13.0";"78226";"156"
"87945";"Borinage";"4.0";"2390";"237"
"87948";"Sjampetter";"7.0";"236987";"567"
"87951";"KraaiKe Tripel Amber";"7.0";"28732";"54"
"87954";"Gouden Arend 125 Years";"8.0";"3198";"45"
"87957";"Ferm Fien";"5.0";"28732";"72"
"87960";"Barrel Aged Dark - Port Charlotte";"12.0";"2081";"165"
"87963";"La Révolution Franchaise";"7.0";"21289";"84"
"87966";"Grand Cru #003 (2016)";"10.0";"6882";"135"
"87969";"Birra Golden Ale";"5.0";"131714";"285"
"87972";"Gentse Rosse";"8.0";"240090";"570"
"87975";"L'originale";"5.0";"97324";"66"
"87978";"Scudata";"5.0";"74641";"243"
"87981";"Berry Berry (Braambes & Vanille)";"8.0";"85825";"135"
"87984";"Birra Amber Ale";"6.0";"131714";"282"
"87987";"Cuvée de Mortagne Virgin Oak";"12.0";"2390";"78"
"87990";"Hollbeer Prestige Bière Au Crémant";"7.0";"224239";"285"
"87993";"Saxy Chili";"6.0";"16770";"252"
"87996";"Excuse Me While I Kiss My Stout";"8.0";"208017";"219"
"87999";"Kriek Lambiek";"6.0";"4934";"141"
"88002";"Fils À Papa 6 (1/2017)";"7.0";"9601";"366"
"88005";"Kludde";"7.0";"269956";"72"
"88008";"Lepe Vos";"6.0";"23644";"126"
"88011";"Anglium Copper Hop";"6.0";"27467";"96"
"88014";"kalle";"8.0";"8625";"45"
"88017";"Hoppelaar Blond";"7.0";"301355";"126"
"88020";"Crowdfund 2017";"10.0";"2081";"84"
"88023";"Cider";"6.0";"2081";"606"
"88026";"APA";"5.0";"89811";"234"
"88029";"Asparagus";"6.0";"297819";"66"
"88032";"Ecu D'or Blanche";"4.0";"51712";"742"
"88035";"Rince Cochon Whisky";"8.0";"3426";"45"
"88038";"Steynemolen";"7.0";"128697";"96"
"88041";"Yanjing Draft 10°P";"3.0";"2285";"393"
"88044";"Budweiser Supreme";"3.0";"44";"585"
"88047";"Snow Beer 7.0°P";"2.0";"2462";"243"
"88050";"Crafty Cow";"6.0";"310135";"66"
"88053";"Oud Bruin Raspberry (Harvest 2017)";"6.0";"16719";"150"
"88056";"Vaertlander";"7.0";"44088";"72"
"88059";"Oudbeitje";"6.0";"630";"6"
"88062";"Nacht (de)";"5.0";"63203";"351"
"88065";"Aprigose";"5.0";"108786";"703"
"88068";"Winter 18";"9.0";"2081";"42"
"88071";"Anarkriek";"8.0";"4831";"87"
"88074";"If Only the Hof Had A Beard";"3.0";"2081";"399"
"88077";"Brazil Blond";"0.0";"23435";"66"
"88080";"Reinders Blond";"6.0";"338372";"66"
"88083";"New Yorker Fine Lager Beer";"4.0";"327967";"243"
"88086";"Picnic Sour Ale";"2.0";"40746";"573"
"88089";"Barrel Aged Blonde - Port Charlotte (2017)";"12.0";"2081";"126"
"88092";"Barrel Aged Blonde - Jenever (2013)";"12.0";"2081";"126"
"88095";"Faro Boon";"5.0";"268";"348"
"88098";"Einar... You Are A Funny Man.";"6.0";"2813";"18"
"88101";"Barrel Aged Dark - Sauternes";"10.0";"2081";"165"
"88104";"Pannepeut (Pannepøt) - Old Monk's Ale";"10.0";"433";"78"
"88107";"The Great Cherry Massacre of 2017";"4.0";"79325";"573"
"88110";"The National Reality Based Pils";"5.0";"2813";"300"
"88113";"Piccolo";"8.0";"171782";"252"
"88116";"Blanche Pamplemousse De Saint Omer";"2.0";"1431";"267"
"88119";"Elderflower Pale Ale";"4.0";"99913";"234"
"88122";"Stedsegrøn / Evergreen";"3.0";"2813";"745"
"88125";"Den Strooien Hoed";"6.0";"174150";"72"
"88128";"Ragnar";"7.0";"61445";"126"
"88131";"LPA – London Pale Ale";"4.0";"157329";"189"
"88134";"Cerezas y Chocolate";"7.0";"2081";"42"
"88137";"Pils";"4.0";"26017";"264"
"88140";"Hallo Ich Bin Berliner Weisse Cassis";"3.0";"2813";"27"
"88143";"Sea Fury";"5.0";"1994";"306"
"88146";"Carrousel";"6.0";"7700";"66"
"88149";"Mikey Rayer All Dayer";"4.0";"160665";"102"
"88152";"Raw Power";"8.0";"34213";"117"
"88155";"Rouge Ardenne";"7.0";"18219";"42"
"88158";"EXP1";"26.0";"29772";"210"
"88161";"Citraizen";"6.0";"29772";"336"
"88164";"Choco Mammuth";"10.0";"36782";"594"
"88167";"F-Hoone Mahlane";"5.0";"54434";"18"
"88170";"Saku On Ice Alkoholivaba Greibine õllejook";"0.0";"1094";"114"
"88173";"Hof Weissen Widow";"3.0";"4831";"27"
"88176";"1516 Lager";"0.0";"5850";"387"
"88179";"Suntory 10P";"3.0";"2464";"585"
"88182";"Xiaomaiwang";"2.0";"217259";"585"
"88185";"Le Burger Hausbier";"5.0";"958";"387"
"88188";"Netebuk Barrel Aged (2018)";"8.0";"8625";"156"
"88191";"Lekske";"7.0";"4840";"45"
"88194";"Berg Ulrichsbier";"5.0";"15026";"333"
"88197";"Meisterstück";"5.0";"206638";"264"
"88200";"Berg Hefe-Weizen";"5.0";"15026";"129"
"88203";"Zwettler Original";"5.0";"13036";"387"
"88206";"Spezial Export";"5.0";"35265";"471"
"88209";"Chongqing Beer";"3.0";"80676";"585"
"88212";"Schladminger BioZwickl";"5.0";"104474";"291"
"88215";"Yanjing Fresh Beer";"3.0";"2285";"243"
"88218";"Radler süß";"2.0";"35265";"267"
"88221";"Hefeweizen";"5.0";"35265";"129"
"88224";"Gold Fassl Pils";"4.0";"958";"264"
"88227";"Kloster Weizen Hefedunkel";"5.0";"35265";"339"
"88230";"Cuvée Medard";"7.0";"310456";"165"
"88233";"Der Weiße Löwe";"5.0";"18971";"129"
"88236";"Bitta Von Tresen";"5.0";"371068";"264"
"88239";"Vienna IPA";"5.0";"2047";"36"
"88242";"Ballumer Sap";"6.0";"28888";"243"
"88245";"'n Hke";"6.0";"29397";"72"
"88248";"DucAle";"8.0";"2243";"165"
"88251";"La Trappe Quadrupel Oak Aged Batch #5";"11.0";"110";"597"
"88254";"Hoegaarden Radler Agrum 0,0%";"0.0";"302";"114"
"88257";"Woinic APA";"6.0";"19695";"120"
"88260";"Winter 17";"12.0";"2081";"150"
"88263";"Coast Blond";"7.0";"96512";"66"
"88266";"St Ambrosius Brune";"6.0";"187";"174"
"88269";"Coast Dark";"8.0";"96512";"351"
"88272";"Barrel Aged Blonde - Bruichladdich";"12.0";"2081";"126"
"88275";"Barrel Aged Dark - Bruichladdich";"12.0";"2081";"165"
"88278";"Oude Geuze";"7.0";"56145";"12"
"88281";"Primus Met Gist";"5.0";"3426";"243"
"88284";"Bierbeekse";"7.0";"7778";"45"
"88287";"IPApot'âme";"6.0";"16770";"120"
"88290";"Mémé";"6.0";"21964";"72"
"88293";"Aarschotse Bruine";"6.0";"63374";"150"
"88296";"Wulps Blondje";"8.0";"4571";"45"
"88299";"De Rattevalle Tripel";"8.0";"7778";"45"
"88302";"Abrio Blond";"6.0";"330403";"153"
"88305";"De Rattevalle Kuipje";"6.0";"7778";"174"
"88308";"Double Sour Cherry Organic Berliner";"4.0";"2813";"679"
"88311";"La Manchurita";"4.0";"33349";"171"
"88314";"Beobrew IPA";"6.0";"2813";"36"
"88317";"Smiske Kriek (2015)";"12.0";"278";"135"
"88320";"Poulin Bier";"6.0";"298";"570"
"88323";"Haanse Witte";"5.0";"9053";"676"
"88326";"Mc Thals Peated";"7.0";"18144";"570"
"88329";"Thouroutenaere";"8.0";"264";"126"
"88332";"Bruin Bier";"4.0";"4839";"150"
"88335";"Oude Gueuze Lambic";"7.0";"274";"12"
"88338";"Korenpoater";"7.0";"4831";"45"
"88341";"Timmermans Kriek Retro";"5.0";"2313";"141"
"88344";"Cuvée du XIIème Anniversaire";"5.0";"164";"282"
"88347";"Chouffe Coffee";"25.0";"11866";"396"
"88350";"Krieken Porter";"6.0";"298";"87"
"88353";"Escort Deluxe 2015";"8.0";"78226";"573"
"88356";"Bzart Lambiek";"8.0";"290";"408"
"88359";"Porter";"9.0";"24092";"240"
"88362";"Barrel Aged Blonde - Grappa";"12.0";"2081";"126"
"88365";"Mystic Lime";"3.0";"3426";"135"
"88368";"Eloise";"0.0";"12152";"45"
"88371";"Zomertaling";"7.0";"204361";"567"
"88374";"Jamaican Style Ginger Beer";"0.0";"11307";"519"
"88377";"Marumer Non Blond";"7.0";"322000";"66"
"88380";"Winterracer";"6.0";"158106";"252"
"88383";"Guanaca";"4.0";"224833";"99"
"88386";"Roadtrip";"8.0";"204361";"45"
"88389";"W.A.P.A";"4.0";"59020";"588"
"88392";"So Long And Thanks For All the Fish";"9.0";"204361";"597"
"88395";"Ambar IPA";"6.0";"128321";"120"
"88398";"Stout Cieszyński";"6.0";"22480";"84"
"88401";"Love & Flowers";"4.0";"20877";"252"
"88404";"Cerveza Michelada";"2.0";"195779";"135"
"88407";"Brenta Bräu Vienna";"4.0";"50460";"321"
"88410";"Bytów Pszeniczne";"5.0";"251831";"129"
"88413";"Escalante Red Ale";"4.0";"105531";"381"
"88416";"Meggyes Sör";"3.0";"139276";"135"
"88419";"Cascabel";"4.0";"399770";"66"
"88422";"Furia";"6.0";"278391";"36"
"88425";"Jauría";"4.0";"278391";"66"
"88428";"Gránátalmás";"4.0";"157898";"135"
"88431";"Toit Weiss";"4.0";"26584";"129"
"88434";"Yjkenhart - Yjkenhart X- Mas Ale 2018";"10.0";"379062";"165"
"88437";"Tintin Toit";"5.0";"26584";"81"
"88440";"Dunkel Weiss";"0.0";"26584";"339"
"88443";"Coyote Solo";"5.0";"278391";"282"
"88446";"Brenta Bräu Weizen";"4.0";"50460";"129"
"88449";"Südtiroler Spezial Bier";"5.0";"217457";"378"
"88452";"Public Service";"6.0";"98147";"36"
"88455";"Martinsbräu Märzen";"5.0";"217457";"258"
"88458";"Henry & His Science";"0.0";"2813";"114"
"88461";"Brenta Bräu Helles";"5.0";"50460";"387"
"88464";"Black Ash Stout";"7.0";"98147";"84"
"88467";"Lava";"5.0";"98147";"282"
"88470";"Bavaria Merry Cinnamon";"5.0";"2336";"243"
"88473";"Floripondia";"4.0";"152242";"252"
"88476";"Chili Birra";"5.0";"98147";"252"
"88479";"Porter Bałtycki";"9.0";"22480";"240"
"88482";"Imperial Stout Slyrs Whisky Barrel Aged";"11.0";"156954";"15"
"88485";"Queque Navideño";"7.0";"66655";"84"
"88488";"Eichentaler Bayrisch Hell";"4.0";"6031";"387"
"88491";"Bohemia Lager";"4.0";"2336";"390"
"88494";"Us & Them";"11.0";"3367";"15"
"88497";"Kaiser";"0.0";"2336";"114"
"88500";"42";"9.0";"204361";"597"
"88503";"Bavaria Dark (Costa Rica)";"5.0";"2336";"441"
"88506";"Bavaria Chill";"4.0";"2336";"591"
"88509";"Brune B'10";"6.0";"16059";"351"
"88512";"Mordicus Barrel Aged";"7.0";"67452";"69"
"88515";"Toro Amarillo";"5.0";"302874";"234"
"88518";"Radler";"2.0";"8671";"267"
"88521";"Zeller Búzasör";"5.0";"65846";"129"
"88524";"Atlantica Wheat Beer";"4.0";"302874";"588"
"88527";"Sailor Belle";"6.0";"135221";"676"
"88530";"Imperial Tico De Corazon";"0.0";"2336";"390"
"88533";"Donkere Monnik";"8.0";"204361";"165"
"88536";"Wieckse Witte 0,0% (2018)";"0.0";"10228";"114"
"88539";"Goldstadt Hefeweizen";"5.0";"18736";"129"
"88542";"De Oude Zuipschuit";"8.0";"204361";"45"
"88545";"Burro En Lancha";"4.0";"188325";"102"
"88548";"Bavaria Light (Costa Rica)";"3.0";"2336";"243"
"88551";"Houston";"5.0";"135262";"234"
"88554";"Málnás Búza";"4.0";"139276";"129"
"88557";"Imperial Silver";"4.0";"2336";"243"
"88560";"Imperial Light";"3.0";"2336";"390"
"88563";"Weizen Hefe Hell";"5.0";"26363";"129"
"88566";"9#1 Quadrupel";"9.0";"335805";"597"
"88569";"La Amistad";"4.0";"190663";"171"
"88572";"Fine Fleur (Session Ale) Pilot";"4.0";"147821";"102"
"88575";"Wheat IPA";"0.0";"376170";"96"
"88578";"15 Watt";"4.0";"147821";"264"
"88581";"LAF Californian Steam Beer";"4.0";"3217";"357"
"88584";"Marbella";"3.0";"9710";"522"
"88587";"Bintang Radler Grapefruit";"2.0";"2885";"267"
"88590";"Belgian Wheat";"4.0";"376170";"81"
"88593";"Broken Dial";"4.0";"638";"282"
"88596";"Bavaria Gold (Costa Rica)";"5.0";"2336";"300"
"88599";"Maxlrainer Leo Weisse";"5.0";"11585";"129"
"88602";"Wageninghen 10";"10.0";"204361";"597"
"88605";"La Pelona";"6.0";"66655";"36"
"88608";"Mrs. Robinsons's Ginger Beer";"1.0";"148574";"519"
"88611";"Segua Red Ale";"4.0";"9710";"282"
"88614";"Libertas Tropical Golden Ale";"4.0";"9710";"285"
"88617";"DOTA Specialty Fruit Beer ";"4.0";"105531";"468"
"88620";"Imperial Cero";"0.0";"2336";"114"
"88623";"Mata Buey";"6.0";"399770";"36"
"88626";"Naranja";"6.0";"148574";"342"
"88629";"Witty Wit";"5.0";"11476";"81"
"88632";"El Botin";"5.0";"134527";"519"
"88635";"Castaña";"5.0";"148574";"315"
"88638";"Chiflon";"4.0";"152242";"676"
"88641";"Ambar Premium Märzenbier";"5.0";"128321";"258"
"88644";"Fräulein";"5.0";"152242";"258"
"88647";"Konings Tripel (2018)";"7.0";"17997";"45"
"88650";"Roja";"5.0";"59020";"282"
"88653";"Toña";"4.0";"6376";"243"
"88656";"Dorada";"4.0";"148574";"282"
"88659";"Tano Manso";"4.0";"152242";"81"
"88662";"Bière Blonde Sans Alcool Pur Malt";"0.0";"37831";"114"
"88665";"Weiss Guy";"5.0";"11476";"129"
"88668";"1664 Blanc Sans Alcool";"0.0";"203";"114"
"88671";"Anker";"4.0";"5543";"246"
"88674";"For Sale";"5.0";"14521";"234"
"88677";"Bière Blonde Pur Malt";"5.0";"39545";"468"
"88680";"Grainnvargens Sølvmanke";"8.0";"195635";"261"
"88683";"Juniper Rising";"4.0";"8497";"567"
"88686";"Pilsner";"5.0";"376170";"246"
"88689";"IPA";"6.0";"3509";"36"
"88692";"Blanch '07";"5.0";"16059";"676"
"88695";"WRCLW Pils";"5.0";"173621";"300"
"88698";"Conejo Mago";"6.0";"152242";"36"
"88701";"Tortuguero IPA";"6.0";"105531";"36"
"88704";"Lagarta";"4.0";"152242";"135"
"88707";"Wheat Beer";"5.0";"376170";"129"
"88710";"Miłosław Witbier";"4.0";"16498";"676"
"88713";"Witte Monnik";"5.0";"255462";"81"
"88716";"Bokkie (2018)";"6.0";"283162";"162"
"88719";"Jean Nicot Tripel Gold";"8.0";"4840";"45"
"88722";"India Pale Ale";"6.0";"318044";"120"
"88725";"Waldorph (Whiskey Infused Edition)";"9.0";"234215";"165"
"88728";"Vietnow";"5.0";"13906";"36"
"88731";"I Baccuna";"5.0";"237493";"15"
"88734";"La Tarsina! IPA";"6.0";"71729";"120"
"88737";"Corsendonk Pater Dubbel / Abbey Brown Ale (2017)";"6.0";"246";"174"
"88740";"Rossa";"5.0";"157620";"351"
"88743";"Fiery Ginger Beer";"0.0";"259640";"519"
"88746";"Lombok Oaked";"6.0";"202491";"162"
"88749";"Blonde";"6.0";"60844";"66"
"88752";"Krauzer Bräu";"4.0";"18600";"243"
"88755";"Sicilians";"6.0";"202721";"96"
"88758";"Oyster Stout";"4.0";"71938";"84"
"88761";"KEO Light";"3.0";"3230";"243"
"88764";"Golden Lager";"5.0";"3539";"243"
"88767";"Hop Cider";"4.0";"10683";"627"
"88770";"Old Jamaica";"0.0";"295188";"519"
"88773";"Leon Beer";"4.0";"18600";"243"
"88776";"Ardenne Wood My Deer";"11.0";"18219";"207"
"88779";"Whoopie Pie Stout";"6.0";"74725";"33"
"88782";"Original";"5.0";"150581";"66"
"88785";"Bionda";"5.0";"157620";"567"
"88788";"Summer Daze";"5.0";"4834";"318"
"88791";"Hooglander Wit";"5.0";"206413";"742"
"88794";"Birra IPA";"5.0";"131714";"36"
"88797";"Reuben Picks Apricots";"5.0";"189129";"27"
"88800";"Timilì Sicilian Red Ale";"5.0";"121601";"282"
"88803";"Timpa";"6.0";"214368";"567"
"88806";"Tarì Oro";"4.0";"14521";"300"
"88809";"Pas De Saison Summer";"6.0";"147821";"153"
"88812";"Timilì Sicilian Blonde Ale";"0.0";"121601";"570"
"88815";"Orula";"4.0";"314041";"243"
"88818";"Tarì Qirat";"6.0";"14521";"84"
"88821";"Space Ghost";"9.0";"358";"252"
"88824";"Extase (2015)";"8.0";"428";"117"
"88827";"Graefenthaler Klosterbier Blond";"6.0";"230159";"66"
"88830";"Tarì Bronzo";"5.0";"14521";"189"
"88833";"Smashed Grabbed & Hop Dusted";"6.0";"723";"573"
"88836";"AMA Bruna";"7.0";"10910";"165"
"88839";"Bonnie";"6.0";"76402";"204"
"88842";"IPA";"6.0";"171086";"36"
"88845";"Santa Muerte";"4.0";"77901";"243"
"88848";"Hefe Weizen Bier";"6.0";"17997";"129"
"88851";"Schwarzer Engel";"5.0";"77901";"267"
"88854";"Mari";"6.0";"161219";"570"
"88857";"Basajaun";"8.0";"161219";"117"
"88860";"Y-blond";"5.0";"214368";"66"
"88863";"Picon";"18.0";"244918";"51"
"88866";"Kasper";"4.0";"157940";"291"
"88869";"Kestrel Super Premium";"9.0";"409810";"312"
"88872";"Shackel Town";"6.0";"191473";"36"
"88875";"Bira 91 White";"4.0";"183596";"676"
"88878";"Culovra";"8.0";"214368";"126"
"88881";"Midòna";"6.0";"10910";"54"
"88884";"Bière Blonde de Caractère";"7.0";"1439";"570"
"88887";"Napar Pils";"4.0";"25784";"264"
"88890";"Hoppà";"5.0";"214368";"195"
"88893";"Piratak";"5.0";"80811";"327"
"88896";"Höfn";"5.0";"191473";"63"
"88899";"Django R.";"5.0";"191473";"676"
"88902";"Boga";"5.0";"171086";"264"
"88905";"IPA";"8.0";"35332";"117"
"88908";"Munich";"6.0";"150581";"441"
"88911";"1889 Gründerbier";"5.0";"18736";"291"
"88914";"Lager Auténtica";"5.0";"150581";"243"
"88917";"Malteser Weissbier - Hefe Dunkel";"5.0";"8208";"339"
"88920";"Pump-king";"8.0";"49099";"510"
"88923";"Vista Mikkeller IPA#2";"7.0";"108047";"36"
"88926";"Hefe Weisse";"5.0";"2370";"129"
"88929";"Abbaye Des Flandres Bière Blonde";"6.0";"1431";"66"
"88932";"Ambrée";"5.0";"54107";"282"
"88935";"Blonde";"5.0";"54107";"66"
"88938";"Royal Duke";"3.0";"109";"390"
"88941";"Negra";"6.0";"150581";"426"
"88944";"Æchtes Dunkel";"4.0";"2370";"441"
"88947";"Commerzienrat Riegele Privat";"5.0";"2370";"387"
"88950";"Feines Urhell";"4.0";"2370";"387"
"88953";"Augsburger Herren Pils";"4.0";"2370";"300"
"88956";"Lucilla La Rossa";"8.0";"211589";"165"
"88959";"Koffiebok";"0.0";"261";"162"
"88962";"2x4 DIPA";"9.0";"99478";"117"
"88965";"Bock Secours (2015)";"6.0";"3359";"162"
"88968";"Dolle Bock (2015)";"7.0";"295";"162"
"88971";"Amstel SIN";"0.0";"37";"114"
"88974";"Tramp Stamp";"7.0";"7583";"96"
"88977";"DogTown Pale Ale";"6.0";"765";"234"
"88980";"Holy Water Citra IPA";"5.0";"196374";"36"
"88983";"Momfer De Mol Editie 1 (Ledaig)";"8.0";"67452";"249"
"88986";"Printanière";"6.0";"16724";"66"
"88989";"Lucilla La Bianca";"4.0";"211589";"676"
"88992";"Aura";"7.0";"108028";"567"
"88995";"Sigma";"5.0";"212409";"306"
"88998";"HopDevil IPA";"6.0";"1326";"36"
"89001";"Nussferatu";"5.0";"202285";"492"
"89004";"Ritz";"4.0";"5874";"627"
"89007";"P.A. Philosopher's Ale";"4.0";"292476";"186"
"89010";"Kenner Dark Beer";"5.0";"15477";"441"
"89013";"Tutti Frutti - Gurke";"5.0";"202285";"567"
"89016";"Amsterdam Pale Ale";"5.0";"292476";"234"
"89019";"Capsicum IPA";"7.0";"109560";"36"
"89022";"Peti Kralj";"6.0";"9389";"216"
"89025";"Ambar";"5.0";"35332";"195"
"89028";"SHIPA Hüll Melon";"7.0";"62574";"36"
"89031";"Limited Edition IPA";"6.0";"144444";"117"
"89034";"Blond";"5.0";"126123";"72"
"89037";"Hmeljni Valat";"4.0";"9389";"243"
"89040";"Kompaan Oatmeal Mango IPA";"5.0";"32296";"36"
"89043";"XI";"4.0";"9389";"243"
"89046";"Panam' Pale Ale";"6.0";"139197";"54"
"89049";"Metalman Pale Ale";"4.0";"8832";"234"
"89052";"Cristal";"5.0";"12178";"243"
"89055";"Triglav";"9.0";"9389";"243"
"89058";"Edelweiss Hefetrüb (2018)";"5.0";"1768";"129"
"89061";"Pilsen";"4.0";"86";"264"
"89064";"Pale Ale";"5.0";"98844";"234"
"89067";"Poker";"4.0";"86";"393"
"89070";"Muertecita";"8.0";"175399";"117"
"89073";"Wild Gravity";"5.0";"166712";"36"
"89076";"Anegen";"9.0";"68361";"57"
"89079";"Magdalena";"8.0";"76946";"117"
"89082";"Ožujsko Cool";"0.0";"6242";"820"
"89085";"Altaysky Veter (Алтайский Ветер)";"5.0";"33116";"315"
"89088";"Terra Nova";"4.0";"211979";"189"
"89091";"Alivaria Zolotoe (Аливария Золотое)";"4.0";"5861";"243"
"89094";"Aleksandrya (Александрыя)";"5.0";"5860";"192"
"89097";"SA";"4.0";"3779";"411"
"89100";"Sovereign Bitter";"4.0";"1099";"411"
"89103";"Vermont Pale Ale";"4.0";"45903";"234"
"89106";"Natural Born Helles";"4.0";"20046";"387"
"89109";"IPA";"6.0";"260240";"36"
"89112";"The Rev. James Original";"4.0";"3779";"411"
"89115";"Snake Eyes";"3.0";"17210";"189"
"89118";"Berries & Cherries";"4.0";"11141";"303"
"89121";"Yeti's Attack";"5.0";"245862";"129"
"89124";"174 IPA";"7.0";"48665";"36"
"89127";"Fionnabhair Irish Wit";"5.0";"123045";"676"
"89130";"Karlovačko 0.0%";"0.0";"7290";"114"
"89133";"Arequipeña";"5.0";"12178";"243"
"89136";"Pilsen Callao";"5.0";"12178";"300"
"89139";"Karlovačko Primavera";"4.0";"7290";"81"
"89142";"Shaman IPA";"8.0";"41812";"36"
"89145";"Vato Loco";"6.0";"228014";"36"
"89148";"Oregon Trail Pale Ale";"5.0";"28062";"234"
"89151";"Oscura";"4.0";"71538";"321"
"89154";"Labrat #6";"4.0";"126123";"162"
"89157";"Sokol";"4.0";"7290";"243"
"89160";"Cud nad Wisłą";"5.0";"114083";"234"
"89163";"Cacique";"4.0";"365";"243"
"89166";"Ægir India Pale Ale";"6.0";"3778";"36"
"89169";"Kraken's Attack";"4.0";"245862";"153"
"89172";"Little Fawn";"4.0";"123045";"102"
"89175";"Monte Carlo Premium";"5.0";"359";"243"
"89178";"Sugar Creek Pale Ale";"5.0";"153753";"54"
"89181";"Pozo De Oro";"5.0";"40742";"66"
"89184";"Negra";"4.0";"71538";"426"
"89187";"Sokol Svetlo";"4.0";"29568";"243"
"89190";"Cusqueña Roja";"5.0";"12178";"453"
"89193";"Ožujsko Rezano";"5.0";"6242";"549"
"89196";"PROjekt Jabeerwocky";"4.0";"232058";"234"
"89199";"Loca Rubia";"4.0";"45374";"264"
"89202";"Patagonia Pale Ale";"5.0";"9400";"189"
"89205";"Auténtica";"4.0";"132526";"243"
"89208";"Judas";"7.0";"132526";"414"
"89211";"A Drop of Lemon";"5.0";"1950";"234"
"89214";"Calafate Ale";"5.0";"9400";"135"
"89217";"Weizen";"5.0";"17272";"129"
"89220";"Humlesus";"4.0";"2206";"102"
"89223";"Grolsch 0.0% (2018)";"0.0";"4058";"114"
"89226";"ActiMalta";"0.0";"5055";"114"
"89229";"Fresh IPA Project #6 Maart 2018";"6.0";"277667";"18"
"89232";"Paceña Tropical Extra";"4.0";"6095";"264"
